2100,CLOSED,fail to reload a model with the same name and different configurations,,2020-10-16 17:48:50 +0000 UTC
2098,CLOSED,Jetson build for 20.09,,2020-10-08 07:40:20 +0000 UTC
2097,CLOSED,Tensorflow models don't seem to batch properly,,2021-07-30 18:55:18 +0000 UTC
2095,CLOSED,Triton unable to access GPU on Jetson Nano,,2020-10-07 18:55:42 +0000 UTC
2092,CLOSED,V2 API Migration,,2021-04-12 17:10:18 +0000 UTC
2091,CLOSED,Failing to comsume Triton's Prometheus in Grafana,,2021-11-03 17:04:14 +0000 UTC
2090,CLOSED,Unclear torch model failure message,,2022-05-25 10:02:34 +0000 UTC
2085,OPEN,MXNet support,enhancement,2020-10-09 18:21:27 +0000 UTC
2082,CLOSED,Issues with CentOS client build,,2021-10-26 13:09:07 +0000 UTC
2076,CLOSED,Model auto loading unuseful,,2022-02-25 19:39:42 +0000 UTC
2068,CLOSED,Failed to build identity_backend, square_backend and repeat_backend,,2020-10-26 16:57:39 +0000 UTC
2067,CLOSED,the results are in descending order, is it right?,,2020-10-09 01:23:01 +0000 UTC
2060,CLOSED,how to create .so file for a model,,2020-09-28 16:03:34 +0000 UTC
2059,CLOSED,Send a raw image file from a client to a Triton server,,2020-10-20 17:07:08 +0000 UTC
2053,CLOSED,Different GPUs cause huge memory consumption differences,,2020-09-22 15:20:21 +0000 UTC
2052,CLOSED,the model expects 0 dimensions (shape []) but 0 dimensionsid not allowed,,2020-09-22 15:21:59 +0000 UTC
2049,CLOSED,How to use custom-backend with Tritonbackend.h and run it on GPU,,2020-10-06 13:34:44 +0000 UTC
2048,CLOSED,Expected Tuple but got GenericDict,,2021-06-29 14:32:36 +0000 UTC
2046,CLOSED,Same code working for one postprocess backend but not for another.,,2020-09-23 17:59:28 +0000 UTC
2040,CLOSED,How to install tritonclient?,,2020-09-22 15:24:32 +0000 UTC
2036,CLOSED,Separate weights from plan file for TensorRT backend,,2020-09-25 05:06:57 +0000 UTC
2028,CLOSED,Use-after-free in ensemble scheduler when using legacy custom model,,2020-10-02 22:00:21 +0000 UTC
2027,CLOSED,Error when using Ceph S3 storage as a model repository,enhancement,2021-05-18 20:28:10 +0000 UTC
2025,CLOSED,Deploy Detectron2 Mask R-CNN inside Triton,,2022-12-16 11:41:44 +0000 UTC
2024,CLOSED,How to deploy Detectron2 model using pytorch?,,2022-03-01 02:30:31 +0000 UTC
2023,CLOSED,unload model not release mem,,2020-09-22 15:38:27 +0000 UTC
2021,CLOSED,Support input/output compression,,2021-04-30 17:22:14 +0000 UTC
2020,OPEN,Ability to disable or redirect cout/cerr,enhancement,2021-09-14 17:28:41 +0000 UTC
2019,CLOSED,Stricter model versioning,,2021-11-12 22:57:54 +0000 UTC
2018,CLOSED,Control number of threads used by CPU server,,2022-11-08 19:55:51 +0000 UTC
2014,CLOSED,Ensemble model stuck perf test,,2020-09-17 07:35:41 +0000 UTC
2008,CLOSED,can't parse path with --model-repository=s3://host:port/demobucket/path,,2020-09-16 02:34:16 +0000 UTC
2004,CLOSED,Triton Inference Server on Azure,,2020-10-05 18:35:58 +0000 UTC
2003,CLOSED,oom happens in GTX1080Ti(11GB) but not in RTX2080Ti(11GB),,2020-09-10 18:34:13 +0000 UTC
2002,CLOSED,TF-TRT model's TRTEngineOP loaded on the first GPU only,,2021-11-12 22:57:31 +0000 UTC
1996,CLOSED,Datatype difference in model config and HTTP request body,,2021-01-26 01:08:09 +0000 UTC
1995,CLOSED,Can't get the shape right,,2020-09-11 06:14:37 +0000 UTC
1994,CLOSED,Loading libimagepreprocess.so get undefined symbol: _ZNK6google8protobuf7Message25InitializationErrorStringEv,,2020-09-10 08:24:43 +0000 UTC
1993,CLOSED,[enforce fail at operator.cc:76] blob != nullptr. op Cast: Encountered a non-existing input blob: data,,2020-11-16 18:27:16 +0000 UTC
1990,CLOSED,Whats the equivalent of /api/status?format=json in v2?,,2020-09-09 09:21:59 +0000 UTC
1989,CLOSED,Unreasonable handler overhead using python client 20.08,,2020-09-09 16:33:59 +0000 UTC
1988,CLOSED,Invalid argument: unsupported datatype 'TYPE_BYTES' on 20.08,,2020-09-14 16:01:59 +0000 UTC
1982,CLOSED,the metric with ensemble_scheduling.,,2020-09-04 16:13:30 +0000 UTC
1972,CLOSED,is there pre-build docker images for jetson?,,2020-09-08 12:45:06 +0000 UTC
1971,CLOSED,GRPC python client get_model_config,,2020-09-09 18:16:08 +0000 UTC
1968,CLOSED,trion on kfserving performance,,2020-09-02 20:53:12 +0000 UTC
1966,CLOSED,How to use dynamic_batching in ensemble for a pipeline,,2020-09-02 15:45:09 +0000 UTC
1965,CLOSED,How do I use AsyncRun?,,2020-09-02 22:05:59 +0000 UTC
1964,CLOSED,simplest way to use tensorflow 1.12.0 in triton server 20.07,,2020-09-04 17:18:19 +0000 UTC
1963,CLOSED,REST API is too slow when using python request API,,2020-09-05 11:23:39 +0000 UTC
1962,CLOSED,REST API is too slow when using python request API,,2020-09-02 03:00:47 +0000 UTC
1961,CLOSED,docker install error,,2020-09-01 15:48:12 +0000 UTC
1960,CLOSED,Missing models to run client examples,,2020-09-10 15:53:52 +0000 UTC
1959,CLOSED,Custom Backend load custom model files,,2020-09-01 15:56:40 +0000 UTC
1958,CLOSED,Cannot set Tensorflow backend option "allow-soft-placement" with docker,,2020-09-02 21:41:56 +0000 UTC
1950,CLOSED,Please add max_queue_delay_microseconds and possibly preferred_batch_size to StrategyDirect,,2020-10-22 21:46:38 +0000 UTC
1948,CLOSED,:8000/v2/health/live and :8000/v2/health/ready returns 400,,2021-04-10 11:32:00 +0000 UTC
1947,CLOSED,Tritonbackend.h or Custom.h, unclear ensemble model,,2020-09-01 16:01:44 +0000 UTC
1940,CLOSED,OOM error API,,2020-10-09 18:25:30 +0000 UTC
1939,CLOSED,client request error,,2020-08-31 15:51:38 +0000 UTC
1935,CLOSED,Failed to load 'resnet50_netdef',,2020-09-01 06:05:14 +0000 UTC
1931,CLOSED,k8s triton cluster error: creating server: Internal - failed to stat file,,2020-08-31 17:47:10 +0000 UTC
1927,CLOSED,How to safely restart/pullout a triton server in prod env?,,2020-08-25 16:43:27 +0000 UTC
1925,CLOSED,jetson can not use gpu now?,,2020-08-28 05:39:33 +0000 UTC
1919,CLOSED,Perf_Client TF Warm-Up Period,,2020-08-24 15:45:52 +0000 UTC
1915,CLOSED,cudashm.get_contents_as_numpy always using gpu 0,,2020-09-11 20:12:56 +0000 UTC
1908,CLOSED,can we use inference server for the codes which doesnt have any model ?,,2020-08-31 17:54:44 +0000 UTC
1907,CLOSED,document empty error while running image client example,,2020-08-31 21:25:25 +0000 UTC
1906,CLOSED,PyTorch 1.6 support?,,2021-04-19 08:49:26 +0000 UTC
1905,CLOSED,[libprotobuf FATAL /workspace/build/grpc-repo/src/grpc/third_party/protobuf/src/google/protobuf/repeated_field.h:1193] CHECK failed: (index) < (current_size_): terminate called after throwing an instance of 'google::protobuf::FatalException' what(): CHECK failed: (index) < (current_size_): Aborted (core dumped),,2020-08-21 10:54:29 +0000 UTC
1904,CLOSED,CPU memory usage constantly increases while doing inference,,2021-04-20 11:39:38 +0000 UTC
1902,CLOSED,How is the concurrent model execution support feature performs? Is there any benchmark data?,,2020-08-13 18:06:42 +0000 UTC
1900,CLOSED,No error or warnings when underlying models of ensemble model request doesn't succeed,,2020-08-17 17:35:01 +0000 UTC
1899,CLOSED,Perf Client Failed while inferencing request on the loaded bert model !!,,2020-08-31 19:01:54 +0000 UTC
1894,CLOSED,tensorrtserver.api.InferenceServerException: [ 0] expecting 1 invocations of SetRaw for input 'INPUT__0', one per batch entry,,2020-08-13 16:39:46 +0000 UTC
1893,CLOSED,Example how to work with shared memory in multi-threaded application?,,2020-12-06 13:58:30 +0000 UTC
1889,CLOSED,Config.pbtxt Issue,,2020-08-11 00:36:15 +0000 UTC
1888,CLOSED,Docker build fails with ln: target 'libonnxruntime.so' is not a directory,,2020-08-11 01:51:00 +0000 UTC
1878,CLOSED,Question on perf_client (both client and server version at 20.06),,2020-08-07 02:32:41 +0000 UTC
1876,CLOSED,Question on dynamic batching and preferred batch size,,2020-08-06 03:18:01 +0000 UTC
1872,CLOSED,Typo in the v2.0.0 release notes - Jetson Jetpack Support,,2020-08-05 18:44:35 +0000 UTC
1871,CLOSED,String field 'nvidia.inferenceserver.ModelInferResponse.InferOutputTensor.ParametersEntry.key' contains invalid UTF-8 data when parsing a protocol buffer. Use the 'bytes' type if you intend to send raw bytes.,,2020-08-12 14:30:03 +0000 UTC
1870,CLOSED,Torchvision ops not compiled with GPU support,,2021-08-04 02:08:38 +0000 UTC
1869,CLOSED,Trition V2 incorrectly computing number of elements in the batch,,2020-08-07 02:27:55 +0000 UTC
1861,CLOSED,20.07 pre-built release not working?,,2020-08-03 16:08:03 +0000 UTC
1856,CLOSED,Are the Triton clients thread safe?,,2020-08-02 16:27:01 +0000 UTC
1854,CLOSED,TLT Examples,,2020-09-12 15:25:30 +0000 UTC
1853,CLOSED,Slow ONNX inference,,2020-08-05 16:46:33 +0000 UTC
1845,CLOSED,Inference with 20.06 using curl,,2020-07-29 15:56:11 +0000 UTC
1844,CLOSED,Understanding more about triton,,2020-08-04 15:48:18 +0000 UTC
1839,CLOSED,The useage of GPU memory in TRT environment is pretty more than Python environment for a torch scripte model.,,2020-07-30 10:15:49 +0000 UTC
1838,CLOSED,GPU support for triton container?,,2020-07-28 15:42:56 +0000 UTC
1835,CLOSED,Installation of Triton Server with helm chart,,2021-02-08 16:35:25 +0000 UTC
1834,CLOSED,Perf client output,,2020-07-31 19:19:16 +0000 UTC
1832,CLOSED,Error in request.raw_input_contents.extend([input_bytes]),,2020-07-27 17:44:55 +0000 UTC
1829,CLOSED,Docker container won't start due to entrypoint.sh error,,2020-07-24 22:36:39 +0000 UTC
1827,CLOSED,new v2 api embeds nvidia.inferenceserver as package name in .proto,,2020-07-30 16:01:57 +0000 UTC
1822,CLOSED,How to send binary tensor data to ensemble model by HTTP request?,,2020-07-24 15:37:31 +0000 UTC
1821,CLOSED,gRPC communication extremely slow,,2020-08-03 19:01:40 +0000 UTC
1820,CLOSED,Suggestion: Use distributed flags for commandline passing,,2021-05-10 22:29:57 +0000 UTC
1814,CLOSED,Jetson Triton v1 to v2 Tensorflow,,2020-07-23 18:11:55 +0000 UTC
1811,CLOSED,[question] Does it support distributed serving?,,2021-04-22 07:48:37 +0000 UTC
1810,CLOSED,warm up issue,,2020-07-20 23:17:54 +0000 UTC
1809,CLOSED,OpenVINO unsupported operation,,2020-07-20 23:21:58 +0000 UTC
1808,CLOSED,E0720 03:43:07.419723 1 main.cc:1099] error: creating server: INTERNAL - failed to load all models,,2020-08-05 09:37:21 +0000 UTC
1807,CLOSED,cmake build error,,2020-07-18 17:07:57 +0000 UTC
1806,CLOSED,model_version not set in inference response unless it is set in request,,2020-07-20 18:50:30 +0000 UTC
1804,CLOSED,TensorFlow 2 support,,2020-09-01 23:52:10 +0000 UTC
1803,CLOSED,Python API async_infer http callback,,2021-12-06 17:30:34 +0000 UTC
1800,CLOSED,Custom backend and generic computer vision algorithms,,2020-07-15 17:22:27 +0000 UTC
1798,CLOSED,how to stream multisource camera in real-time with trtis,,2020-07-22 03:01:54 +0000 UTC
1796,CLOSED,Invalid argument: warmup setting expects n bytes,,2022-04-26 08:33:20 +0000 UTC
1795,CLOSED,Unable to load model config with zero/random data warm up,,2020-07-15 18:26:54 +0000 UTC
1794,CLOSED,fp16 issue in 20.03,,2020-08-15 07:19:32 +0000 UTC
1793,CLOSED,Auto switching between GPU and CPU for production environment?,,2020-07-14 02:46:06 +0000 UTC
1790,CLOSED,Clip to predictions in ensembles,,2020-07-16 16:56:08 +0000 UTC
1787,CLOSED,CUDA out of memory during inference, not during model loading,,2020-07-14 02:41:11 +0000 UTC
1786,CLOSED,Choose TensorRT version to use for Triton,,2020-07-14 02:36:33 +0000 UTC
1778,CLOSED,Mask RCNN TensorRT in Triton,,2020-07-09 17:10:46 +0000 UTC
1777,OPEN,About Model Encrypted,enhancement,2022-03-15 00:52:19 +0000 UTC
1776,CLOSED,triton_client.infer(...) error "Received message larger than max (33816626 vs. 4194304)",,2020-07-16 22:42:24 +0000 UTC
1766,CLOSED,libevhtp patch step fails on sed: extra characters at the end of g command,,2020-07-11 06:18:03 +0000 UTC
1765,CLOSED,Failed to allocate CUDA memory with byte size 78643200 on GPU 0: CNMEM_STATUS_OUT_OF_MEMORY, falling back to pinned system memory,,2020-07-08 21:26:43 +0000 UTC
1764,CLOSED,Wrong output for my triton segmentation model,,2020-07-09 04:03:48 +0000 UTC
1762,CLOSED,Load onnx model error in trtis 19.09 container?,,2020-07-08 15:49:22 +0000 UTC
1752,CLOSED,TRT run the torchscripte model failed!,,2020-08-04 15:49:06 +0000 UTC
1749,CLOSED,tensorrtserver.api.InferenceServerException: [ 0] status request did not return status,,2020-08-04 15:49:43 +0000 UTC
1746,CLOSED,CPU memory slowly increases when reusing an InferContext object for many times,,2021-04-20 11:39:11 +0000 UTC
1745,CLOSED,tritonclientutils.utils.InferenceServerException: [StatusCode.UNIMPLEMENTED],,2020-11-28 00:33:47 +0000 UTC
1741,CLOSED,Changing batch sizes when using cuda shared memory,,2020-07-08 07:38:04 +0000 UTC
1733,CLOSED,Loading of models from GCS is prohibitively slow,,2020-08-04 15:51:06 +0000 UTC
1724,CLOSED,Triton container not loading the latest version of model when S3 location is updated,,2020-07-08 19:30:09 +0000 UTC
1723,CLOSED,Why does the client scale the image nparray with particular models?,,2020-07-02 20:47:06 +0000 UTC
1722,CLOSED,Can't download image 20.03.1-py3 on Kind k8s 1.15.11,,2020-08-04 15:51:55 +0000 UTC
1718,CLOSED,S3 custom model load is not working,,2020-07-24 16:12:07 +0000 UTC
1714,CLOSED,Docker build error,,2020-06-25 23:48:14 +0000 UTC
1708,CLOSED,Memory leak in get_async_run_results (when async call and error),,2020-07-01 23:46:37 +0000 UTC
1707,CLOSED,ONNX->TensorRT model fails supporting multiple batch sizes,,2020-07-21 07:55:14 +0000 UTC
1706,CLOSED,Broader input formatting supported,,2020-08-04 15:55:39 +0000 UTC
1705,CLOSED,WSL2 + CUDA,,2021-12-29 18:36:40 +0000 UTC
1693,CLOSED,async is too slow on http,,2020-08-04 15:57:23 +0000 UTC
1688,CLOSED,difference inferencing result between http v1 and grpc v2,,2020-06-22 04:01:53 +0000 UTC
1683,CLOSED,Client build fails when excluding GPU support,,2020-06-25 16:00:27 +0000 UTC
1682,CLOSED,A shape problem,,2020-06-22 17:19:32 +0000 UTC
1665,CLOSED,GRPC v2 low bandwidth,,2020-06-29 16:00:43 +0000 UTC
1663,CLOSED,only one host thread launch CUDA kernel in 20.03,,2021-01-26 01:09:03 +0000 UTC
1662,CLOSED,Fine grained Division,,2020-06-15 15:15:51 +0000 UTC
1661,CLOSED,instance_group and --concurrency-range,,2020-06-22 17:19:55 +0000 UTC
1660,CLOSED,Variable-length, row-based, TF Example and TF ExampleListWithContext support,,2021-09-08 20:23:34 +0000 UTC
1653,CLOSED,Cuda shared memory support for Custom Backends,,2020-06-11 18:03:30 +0000 UTC
1649,CLOSED,REST API V2 call is shutting down server,,2023-01-11 08:31:23 +0000 UTC
1648,CLOSED,Error when updating context stat,,2020-06-22 17:20:15 +0000 UTC
1647,CLOSED,using LOG_VERBOSE(L) in custom backend not work,,2020-06-10 15:58:56 +0000 UTC
1644,CLOSED,Distribute model across multiple GPUs,,2020-08-14 15:45:38 +0000 UTC
1637,CLOSED,Preformance seems to be poor in benchmark.,,2020-06-19 15:49:45 +0000 UTC
1636,CLOSED,Memory leak when running simple_cuda_shm_client?,,2020-06-29 18:05:34 +0000 UTC
1633,CLOSED,How to solve "no next action, trigger OnComplete()" plz?,,2020-06-09 00:39:42 +0000 UTC
1632,CLOSED,/opt/tritonserver/nvidia_entrypoint.sh: line 93: exec: --: invalid option,,2020-06-08 15:50:48 +0000 UTC
1625,CLOSED,Transfer Learning Toolkit,,2021-09-08 20:20:36 +0000 UTC
1624,CLOSED,Tritonhttpclient should support https,enhancement,2020-06-19 03:33:46 +0000 UTC
1621,CLOSED,Is triton inference server same with TRTIS?,,2020-06-05 16:23:56 +0000 UTC
1609,CLOSED,which gpu will instance model exist if not set gpus:[0],,2020-06-05 16:29:58 +0000 UTC
1598,CLOSED,Release dates 20.05 and 20.06,,2020-06-09 22:08:06 +0000 UTC
1593,CLOSED,Problems using Pyrthon API to access the triton server,,2020-06-02 15:56:53 +0000 UTC
1589,CLOSED,Troubleshooting "CUDA Driver unavailable",,2020-06-02 16:37:24 +0000 UTC
1588,CLOSED,docker run triton-inference-server error when I replace the models with my own.,,2020-06-02 16:38:13 +0000 UTC
1578,CLOSED,Differences between the result of Triton Inference Server and mere GPU,,2021-03-01 05:49:21 +0000 UTC
1577,CLOSED,Unable to build tritonserver_client through Dockerfile.client,,2020-06-25 17:33:45 +0000 UTC
1567,CLOSED,instance_group issue,,2020-05-28 20:14:01 +0000 UTC
1566,CLOSED,Compatibility of Instance Groups Setting,,2020-05-28 20:46:14 +0000 UTC
1557,CLOSED,Strange GPU usage on Jetson Nano,,2020-05-29 10:13:39 +0000 UTC
1556,CLOSED,tensorflow 1.13.1 model and triton server 20.03,,2020-06-02 17:37:03 +0000 UTC
1555,CLOSED,max_workspace_size_bytes can't set in config.pbtxt,,2020-05-28 20:07:54 +0000 UTC
1554,CLOSED,Docker Image Not Found,,2020-05-27 16:15:55 +0000 UTC
1546,CLOSED,Successfully loaded torchscript model failed with "CUDA error: CUBLAS_STATUS_NOT_INITIALIZED" when called for inference,,2020-06-22 19:25:53 +0000 UTC
1545,CLOSED,tensorrtserver.api.InferenceServerException: [inference:0 49] unexpected shape for output 'features', model configuration shape is [1,128], inference shape is [1,128],,2020-05-27 07:35:09 +0000 UTC
1544,CLOSED,perfclient shows weirdly low throughput compared to client application,,2020-06-12 03:22:08 +0000 UTC
1543,CLOSED,GRPC client failed / HTTP client failed,,2020-06-11 19:00:36 +0000 UTC
1534,CLOSED,regex incorrect defined for s3 path.,,2020-05-28 18:28:10 +0000 UTC
1529,CLOSED,TritonRT server on EKS not being able to read from AWS S3,,2020-05-22 20:44:04 +0000 UTC
1528,CLOSED,How to support models with both CPU and GPU?,,2020-06-25 17:32:52 +0000 UTC
1524,OPEN,SSD_MobileNetv1_COCO label_filename incorrect classification,enhancement,2022-08-10 06:40:43 +0000 UTC
1522,CLOSED,XLA Warmup for Multiple Instances and Batch Sizes,,2021-09-08 20:16:14 +0000 UTC
1521,CLOSED,GRPC Configuration Documentation, Defaults, and Examples,,2020-05-26 21:08:43 +0000 UTC
1517,CLOSED,Run on Jetson - continuation,,2020-05-21 08:33:27 +0000 UTC
1516,CLOSED,parameters in output tensor,,2020-05-20 19:50:48 +0000 UTC
1515,CLOSED,Provide steps for compiling PyTorch custom-ops library against the nightlies,,2020-05-26 21:56:40 +0000 UTC
1514,CLOSED,Document steps for how to compile Pytorch custom-ops library for running with Triton,,2020-05-21 23:13:33 +0000 UTC
1510,CLOSED,Docker Error for nvcr.io/nvidia/deepstream:5.0-dp-20.04-triton,,2020-05-19 21:50:34 +0000 UTC
1507,CLOSED,General observation of Triton Server OOMs.,,2021-09-30 18:58:31 +0000 UTC
1505,CLOSED,Compilation error using C++ client library on Win10 when doing inference with batch_size > 1,,2020-05-19 18:53:14 +0000 UTC
1502,CLOSED,Multiple Inputs Model Failing: Failed to update context stat: [ 0] INTERNAL - Timer not set correctly.,,2020-05-22 23:29:50 +0000 UTC
1501,CLOSED,How to use label_filename,,2021-06-27 13:23:00 +0000 UTC
1500,CLOSED,Running inference with Trits is much slower than running model Pytorch directly,,2020-06-02 18:15:20 +0000 UTC
1499,CLOSED,Facing OOM while running TF models,,2020-05-21 18:58:59 +0000 UTC
1495,CLOSED,HTTP Response Occasionally Cut Off,,2020-06-25 17:23:21 +0000 UTC
1485,CLOSED,Allow Triton to report all health metrics at startup,,2020-05-14 18:09:47 +0000 UTC
1483,CLOSED,where is the TRTSERVER_Server definition?,,2020-05-14 07:48:57 +0000 UTC
1477,CLOSED,Onnx GPU inference on GKE not possible,,2020-05-15 23:51:44 +0000 UTC
1476,CLOSED,[Question]support ONNX opset 11,,2020-05-13 14:06:55 +0000 UTC
1472,CLOSED,Enable AMP without any TensorRT optimization for Tensorflow in the inference server.,,2020-07-22 15:54:02 +0000 UTC
1471,CLOSED,predict failed with tensorrtserver-1.12.0,,2020-05-14 01:45:51 +0000 UTC
1468,CLOSED,Run on Jetson,,2022-09-26 23:09:14 +0000 UTC
1458,CLOSED,AttributeError: function 'SharedMemoryControlContextCudaRegister' not found (Windows 10),,2020-05-14 15:09:36 +0000 UTC
1454,CLOSED,saved model: Expected image, got empty file,,2020-05-12 10:01:24 +0000 UTC
1453,CLOSED,failed to build triton-client,,2020-05-15 06:34:45 +0000 UTC
1441,CLOSED,libpytorch backend occupies more gpu memory than pytorch,,2020-05-08 18:07:50 +0000 UTC
1440,CLOSED,How to size how many models can be served simultaneously.,,2020-05-13 16:06:24 +0000 UTC
1439,CLOSED,Sending some metrics from triton container,,2020-05-08 15:48:25 +0000 UTC
1429,CLOSED,Improve RapidJSON support in build,enhancement,2021-11-29 21:02:36 +0000 UTC
1428,CLOSED,Don't require curl CMake config,,2020-08-11 16:13:51 +0000 UTC
1427,CLOSED,Thread safety in channel map,,2020-07-11 00:17:43 +0000 UTC
1426,CLOSED,Support https connections,,2020-07-16 15:11:18 +0000 UTC
1425,CLOSED,Support client-side deadlines/timeouts for AsyncRun callback,,2020-07-11 00:17:43 +0000 UTC
1423,CLOSED,Windows 10 Triton Client Build Does Not Generate a .whl file,,2020-05-11 18:54:22 +0000 UTC
1415,CLOSED,fasterrcnn_resnet50_fpn TorchScript model cannot be loaded,,2021-06-29 16:55:47 +0000 UTC
1391,CLOSED,Reduce Docker Image Size,,2020-06-15 15:25:03 +0000 UTC
1390,CLOSED,how to send input request to the loaded bert_pt model,,2020-05-18 20:34:22 +0000 UTC
1385,CLOSED,Allow customization of cuda sync behavior,enhancement,2020-06-17 18:18:55 +0000 UTC
1378,CLOSED,how to make TensorRT Optimization?,,2020-05-08 16:34:11 +0000 UTC
1377,CLOSED,Server fails to load tensorflow_savedmodel when using s3 model repository,,2020-05-08 15:36:21 +0000 UTC
1372,CLOSED,perf_client batchsize -b issue,,2020-05-08 16:35:15 +0000 UTC
1371,OPEN,Is there any plan to support new pyTorch(==1.5) model archive format?,enhancement,2020-11-30 19:33:23 +0000 UTC
1370,CLOSED,How to free GPU memory in perf_client,,2020-05-08 16:36:09 +0000 UTC
1369,CLOSED,Error serving PyTorch image crowd counting model,,2020-05-02 17:12:14 +0000 UTC
1368,CLOSED,How to use dynamic variable size on multiple dimension?,,2020-05-07 07:26:41 +0000 UTC
1367,CLOSED,config.pbtxt should not contain any directory name,enhancement,2020-08-26 22:03:04 +0000 UTC
1366,CLOSED,Version number 01 fails to load.,,2020-04-29 21:10:27 +0000 UTC
1361,CLOSED,fp16 c++ support example,,2020-04-28 03:26:15 +0000 UTC
1360,CLOSED,How to pass scalar value via input - MTCNN,,2020-04-30 17:20:24 +0000 UTC
1358,OPEN,Is there way to log IP addresses of http or https requests ?,enhancement,2020-10-08 06:03:33 +0000 UTC
1352,CLOSED,Allow the use of different SavedModel signature_def,,2021-05-19 21:43:12 +0000 UTC
1351,CLOSED,OOMs on enabling multiple TF MaskRCNN models with FP16 optimization,,2020-05-19 16:33:58 +0000 UTC
1350,CLOSED,is it possible to downgrade to cuda-10.1?,,2020-04-23 00:34:48 +0000 UTC
1349,CLOSED,batch size >1 cann't speed in inference,,2020-04-30 17:18:32 +0000 UTC
1340,CLOSED,Wrong CUDA buffer size used in addsub.cu AllocateCudaBuffers() when reading payloads,,2020-04-27 15:51:27 +0000 UTC
1338,CLOSED,unable to load model 'bert', tensor 'input_ids': the model expects 1 dimensions but the model configuration specified 2 dimensions,,2020-04-28 11:36:37 +0000 UTC
1337,CLOSED,Raw binary data order of multiple inputs batch request,,2020-05-08 16:36:42 +0000 UTC
1331,CLOSED,Passing S3 Credentials as Env Vars,enhancement,2020-05-01 22:30:06 +0000 UTC
1329,CLOSED,Is there a Rest API version of Triton Client ?,,2020-04-19 17:58:06 +0000 UTC
1328,CLOSED,Got a problem in autofilling model config,,2020-04-23 17:38:06 +0000 UTC
1327,CLOSED,Question: Metrics - inferences per minute,,2020-04-17 10:15:08 +0000 UTC
1326,CLOSED,the return value of the function named 'parse_model_http' in v2_image_client.py,,2020-04-21 19:06:09 +0000 UTC
1321,CLOSED,Core dump when all CUDA-capable devices are busy or unavailable,,2020-05-15 23:46:09 +0000 UTC
1313,CLOSED,fasterrcnn_resnet50_fpn TorchScript model cannot be loaded,,2020-04-21 19:06:23 +0000 UTC
1311,CLOSED,error: creating server: INTERNAL - failed to load all models,,2021-12-10 23:55:48 +0000 UTC
1305,CLOSED,How to send HTTP request to resnet50_netdef model using curl?,,2020-04-15 12:08:39 +0000 UTC
1301,CLOSED,Unable to use TensorRT Execution Accelerator for ONNX Model,,2020-04-13 15:38:05 +0000 UTC
1299,CLOSED,Trtsever crashes !!,,2020-04-16 16:44:55 +0000 UTC
1297,CLOSED,unable to load model 'face_graphdef', configuration expects 1 inputs, model provides at most 0,,2020-04-15 06:01:02 +0000 UTC
1295,CLOSED,TRITON cannot access MINIO,,2020-04-10 18:21:26 +0000 UTC
1291,CLOSED,Spammy dynamic batching logs on 20.03,,2020-04-15 00:58:38 +0000 UTC
1285,CLOSED,Error when input define as identity,,2020-04-09 01:30:47 +0000 UTC
1284,CLOSED,unexpected shape for output when output is 4 dims,bug,2020-04-13 07:42:13 +0000 UTC
1276,CLOSED,Model loaded but no input,,2020-04-15 01:02:02 +0000 UTC
1274,CLOSED,Question: Will Stream endpoint increase GPU utilization?,,2020-04-06 09:57:03 +0000 UTC
1273,CLOSED,GRPC version update,,2020-04-06 16:21:36 +0000 UTC
1272,CLOSED,C# .NET,,2021-09-08 20:12:49 +0000 UTC
1271,CLOSED,Encountered a non-existing input blob,,2020-04-10 09:33:16 +0000 UTC
1270,CLOSED,Question: Performance difference with Tensorflow Serving,,2020-04-15 19:46:14 +0000 UTC
1269,CLOSED,Incorrect configuration on DockerFile,,2020-04-07 07:35:17 +0000 UTC
1264,CLOSED,How to to use model converted by torch2trt,,2020-04-07 23:37:47 +0000 UTC
1254,CLOSED,provide a way to get trtis's version info,,2020-05-28 20:36:21 +0000 UTC
1247,CLOSED,simple_perf_client inference size usage,,2020-03-31 15:44:37 +0000 UTC
1246,CLOSED,Does NOT support M40(maxwell) GPU any more?,,2020-04-01 01:09:13 +0000 UTC
1241,CLOSED,ONNX-exported torchvision FasterRCNN fails on inference request,,2020-04-16 18:28:30 +0000 UTC
1240,CLOSED,TF 2.1 SavedModel Format : unexpected input format FORMAT_NONE, expecting FORMAT_NHWC or FORMAT_NCHW,,2022-08-29 23:15:53 +0000 UTC
1239,CLOSED,How to transform caffe2 .pb model files to caffe2 netdef model files ?,,2020-04-09 01:58:35 +0000 UTC
1236,CLOSED,TorchScript model -Failed to update context stat: [ 0] INVALID_ARG - Timer not set correctly.,,2020-03-27 20:31:47 +0000 UTC
1231,CLOSED,Batched model works only with single instance, when sending parallel inference requests using non-cuda shared memory (works on 19.12),,2020-03-29 12:11:30 +0000 UTC
1222,CLOSED,Incorrect last_inference_timestamp_milliseconds values in api/status output in 1.10.0,,2020-03-31 21:33:15 +0000 UTC
1214,CLOSED,docker build error,,2020-03-23 15:28:52 +0000 UTC
1213,CLOSED,unexpected size for output,,2020-04-15 01:00:21 +0000 UTC
1209,CLOSED,perf_client does not support binary (image) data as TYPE_STRING?,,2020-04-03 17:32:24 +0000 UTC
1204,CLOSED,C++ Image client for object detection,,2020-03-20 22:54:40 +0000 UTC
